,Sensor No,Temp,Time
473,17,26.4433,2021-06-04 15:45:10
474,17,26.4433,2021-06-04 15:45:39
475,17,26.4433,2021-06-04 15:47:26
476,17,26.4433,2021-06-04 15:47:56
477,17,26.4433,2021-06-04 15:51:37
478,17,26.4433,2021-06-04 15:52:49
479,17,26.4433,2021-06-04 15:55:48
480,17,26.4433,2021-06-04 15:57:32
481,17,26.4464,2021-06-04 16:18:04
482,17,26.4464,2021-06-04 16:18:30
483,17,26.4464,2021-06-04 16:18:42
484,17,26.4464,2021-06-04 16:19:07
485,17,26.4464,2021-06-04 16:19:40
486,17,26.4464,2021-06-04 16:20:06
487,17,26.4464,2021-06-04 16:20:19
488,17,26.4464,2021-06-04 16:21:01
489,17,26.4464,2021-06-04 16:21:43
490,17,26.4464,2021-06-04 16:23:31
491,17,26.4464,2021-06-04 16:23:57
492,17,24.4174,2021-06-07 08:40:26
493,17,24.4174,2021-06-07 08:44:49
494,17,24.4174,2021-06-07 08:46:50
495,17,24.4174,2021-06-07 08:47:54
496,17,24.4174,2021-06-07 08:48:21
497,17,25.7188,2021-06-07 13:52:02
498,17,25.746,2021-06-07 13:54:23
499,17,25.746,2021-06-07 13:54:55
500,17,25.746,2021-06-07 13:55:28
501,17,26.614,2021-06-09 17:22:59
502,17,26.614,2021-06-09 17:24:36
503,17,26.614,2021-06-09 17:26:44
504,17,26.6022,2021-06-09 17:31:11
505,17,26.6022,2021-06-09 17:32:18
506,17,26.6022,2021-06-09 17:33:21
507,17,26.6022,2021-06-09 17:34:11
508,17,26.6022,2021-06-09 17:38:19
509,17,26.6022,2021-06-09 17:39:19
510,17,26.6022,2021-06-09 17:40:18
511,17,26.6022,2021-06-09 17:40:40
512,17,26.6022,2021-06-09 17:44:18
513,17,26.5754,2021-06-09 18:11:27
514,17,25.5627,2021-06-10 07:38:28
515,17,25.5627,2021-06-10 07:39:37
516,17,25.5627,2021-06-10 07:39:57
517,17,25.5627,2021-06-10 07:40:24
518,17,25.5627,2021-06-10 07:42:29
519,17,25.8617,2021-06-10 10:35:35
520,17,25.8617,2021-06-10 10:40:16
521,17,25.8617,2021-06-10 10:40:29
522,17,25.8617,2021-06-10 10:55:33
523,17,25.8617,2021-06-10 10:56:19
524,17,26.1185,2021-06-10 11:15:27
525,17,26.1185,2021-06-10 11:15:53
526,17,26.1185,2021-06-10 11:16:15
527,17,26.1185,2021-06-10 11:16:19
528,17,26.2788,2021-06-10 11:50:04
529,17,26.2788,2021-06-10 11:58:54
530,17,26.2788,2021-06-10 11:59:11
531,17,26.2788,2021-06-10 11:59:24
532,17,26.2788,2021-06-10 11:59:41
533,17,26.4717,2021-06-10 12:01:58
534,17,26.5754,2021-06-10 12:57:16
535,17,26.5754,2021-06-10 12:57:17
536,17,26.5754,2021-06-10 12:57:52
537,17,26.5754,2021-06-10 12:58:07
538,17,26.5754,2021-06-10 12:58:08
539,17,27.1431,2021-06-10 17:02:47
540,17,27.1431,2021-06-10 17:04:01
541,17,27.0517,2021-06-10 17:34:05
542,17,27.0517,2021-06-10 17:34:09
543,17,27.0517,2021-06-10 17:34:11
544,17,27.0517,2021-06-10 17:34:13
545,17,27.0517,2021-06-10 17:34:20
546,17,27.0517,2021-06-10 17:34:24
547,17,27.0517,2021-06-10 17:34:50
548,17,27.0517,2021-06-10 17:34:52
549,17,27.0517,2021-06-10 17:35:04
550,17,27.0517,2021-06-10 17:35:06
551,17,27.0517,2021-06-10 17:36:35
552,17,27.0517,2021-06-10 17:36:40
553,17,27.0517,2021-06-10 17:36:44
554,17,27.0517,2021-06-10 17:40:45
555,17,27.0517,2021-06-10 17:41:41
556,17,27.0517,2021-06-10 17:41:56
557,17,25.7961,2021-06-11 08:05:16
558,17,26.0564,2021-06-11 08:07:25
559,17,26.0564,2021-06-11 08:07:51
560,17,26.0564,2021-06-11 08:10:26
561,17,26.0564,2021-06-11 08:12:39
562,17,26.0564,2021-06-11 08:20:16
563,17,26.0564,2021-06-11 08:23:53
564,17,26.0564,2021-06-11 08:26:27
565,17,26.0564,2021-06-11 08:27:31
566,17,26.0564,2021-06-11 08:28:12
567,17,26.3146,2021-06-11 08:50:39
568,17,26.3146,2021-06-11 08:52:43
569,17,26.3146,2021-06-11 08:53:19
570,17,26.3146,2021-06-11 08:53:42
571,17,26.3146,2021-06-11 08:53:48
572,17,26.3146,2021-06-11 08:53:52
573,17,26.3146,2021-06-11 08:54:52
574,17,26.4778,2021-06-11 09:13:21
575,17,26.4778,2021-06-11 09:17:22
576,17,26.4778,2021-06-11 09:17:37
577,17,26.4778,2021-06-11 09:29:01
578,17,26.3021,2021-06-11 09:37:01
579,17,26.3021,2021-06-11 09:39:37
580,17,26.3021,2021-06-11 09:41:12
581,17,26.3021,2021-06-11 09:42:00
582,17,26.3021,2021-06-11 09:42:47
583,17,26.3021,2021-06-11 09:47:45
584,17,26.3021,2021-06-11 09:54:55
585,17,26.3021,2021-06-11 09:55:21
586,17,26.1121,2021-06-11 10:41:22
587,17,26.1121,2021-06-11 10:46:00
588,17,26.1121,2021-06-11 10:47:10
589,17,26.1121,2021-06-11 10:49:06
590,17,26.1121,2021-06-11 10:51:30
591,17,26.1121,2021-06-11 10:52:18
592,17,26.1121,2021-06-11 10:55:43
